no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
11263,2009-08-20,4:30,GBP,M,Public Sector Net Borrowing,8.0B,0.3B,13.4B,13.0B,13314
11264,2009-08-20,5:00,CHF,M,ZEW Economic Expectations,18.6,,0,,13613
11265,2009-08-20,6:00,EUR,L,German Buba Monthly Report,,,,,50154
11266,2009-08-20,8:30,CAD,M,Wholesale Sales m/m,0.60%,0.00%,-0.20%,-0.30%,13442
11267,2009-08-20,8:30,USD,H,Unemployment Claims,576K,548K,561K,558K,14711
11268,2009-08-20,10:00,USD,L,CB Leading Index m/m,0.60%,0.60%,0.80%,0.70%,14033
11269,2009-08-20,10:00,USD,M,Mortgage Delinquencies,9.24%,,9.12%,,30052
11270,2009-08-20,10:00,USD,M,Philly Fed Manufacturing Index,4.2,-1.9,-7.5,,10979
11271,2009-08-20,10:30,CAD,L,BOC Review,,,,,14592
11272,2009-08-20,10:30,USD,L,Natural Gas Storage,52B,57B,63B,,11744
11273,2009-08-20,13:30,USD,M,Treasury Sec Geithner Speaks,,,,,24083
11274,2009-08-20,18:45,NZD,L,Visitor Arrivals m/m,3.90%,,-3.80%,,12903
11275,2009-08-20,23:00,NZD,L,Credit Card Spending y/y,-2.00%,,-2.10%,,12369
11276,2009-08-21,0:01,ALL,M,Jackson Hole Symposium [Day 2],,,,,24081
11277,2009-08-21,3:00,EUR,M,French Flash Manufacturing PMI,50.2,49.1,48.1,47.9,14159
11278,2009-08-21,3:00,EUR,M,French Flash Services PMI,48.9,46.6,45.5,,14160
11279,2009-08-21,3:30,EUR,M,German Flash Manufacturing PMI,49,47.1,45.7,45.2,14161
11280,2009-08-21,3:30,EUR,M,German Flash Services PMI,54.1,48.8,48.1,48.4,14162
11281,2009-08-21,4:00,EUR,M,Flash Manufacturing PMI,47.9,47.8,46.3,46,14163
11282,2009-08-21,4:00,EUR,M,Flash Services PMI,49.5,46.6,45.7,45.6,14164
11283,2009-08-21,10:00,USD,H,Existing Home Sales,5.24M,5.03M,4.89M,,13346
11284,2009-08-21,10:00,USD,H,Fed Chairman Bernanke Speaks,,,,,23901
11285,2009-08-22,0:01,ALL,M,Jackson Hole Symposium [Day 3],,,,,24082
11286,2009-08-22,10:20,CAD,M,BOC Gov Carney Speaks,,,,,24079
11287,2009-08-23,21:30,AUD,L,New Motor Vehicle Sales m/m,-6.90%,,5.80%,5.70%,13078
11288,2009-08-24,5:00,EUR,M,Industrial New Orders m/m,3.10%,1.70%,-0.50%,-0.20%,13671
11289,2009-08-24,8:30,CAD,H,Core Retail Sales m/m,1.00%,0.20%,0.60%,0.70%,13213
11290,2009-08-24,8:30,CAD,M,Retail Sales m/m,1.00%,0.00%,1.10%,1.20%,13212
11291,2009-08-24,23:03,NZD,H,Inflation Expectations q/q,2.30%,,2.20%,,13811
11292,2009-08-25,2:00,CHF,M,UBS Consumption Indicator,0.77,,0.95,0.96,13637
11293,2009-08-25,2:00,EUR,L,German Final GDP q/q,0.30%,0.30%,0.30%,,11667
11294,2009-08-25,3:15,CHF,M,Employment Level,3.95M,3.96M,3.96M,,13574
11295,2009-08-25,4:15,CHF,M,Gov Board Member Hildebrand Speaks,,,,,24076
11296,2009-08-25,4:30,GBP,M,BBA Mortgage Approvals,38.2K,37.9K,35.6K,35.2K,12345
11297,2009-08-25,5:30,CHF,M,Gov Board Member Jordan Speaks,,,,,24077
11298,2009-08-25,9:00,EUR,M,Belgian NBB Business Climate,-18.2,-19.7,-22.8,,14021
11299,2009-08-25,9:00,USD,L,President Obama Speaks,,,,,24087
11300,2009-08-25,9:00,USD,M,S+P/CS Composite-20 HPI y/y,-15.40%,-16.30%,-17.00%,-17.10%,13961
11301,2009-08-25,10:00,USD,H,CB Consumer Confidence,54.1,48.1,47.4,46.6,10658
11302,2009-08-25,10:00,USD,L,Richmond Manufacturing Index,14,17,14,,12951
11303,2009-08-25,10:08,USD,L,HPI m/m,0.50%,0.40%,0.60%,0.90%,12604
11304,2009-08-25,11:15,CHF,M,Gov Board Member Jordan Speaks,,,,,24078
11305,2009-08-25,12:15,GBP,M,MPC Member Bean Speaks,,,,,24085
11306,2009-08-25,13:00,CAD,M,Gov Council Member Lane Speaks,,,,,24075
11307,2009-08-25,19:50,JPY,L,SPPI y/y,-3.40%,-3.30%,-3.20%,,14112
11308,2009-08-25,19:50,JPY,M,Trade Balance,0.19T,0.35T,0.37T,0.44T,14615
11309,2009-08-25,21:30,AUD,M,Construction Work Done q/q,-0.10%,-2.70%,-2.20%,-3.70%,10800
11310,2009-08-26,2:00,EUR,L,German Import Prices m/m,-0.90%,-0.70%,0.40%,,11889
11311,2009-08-26,4:00,EUR,H,German Ifo Business Climate,90.5,89.1,87.4,87.3,11945
11312,2009-08-26,8:30,USD,H,Core Durable Goods Orders m/m,0.80%,1.00%,2.50%,1.10%,11332
11313,2009-08-26,8:30,USD,M,Durable Goods Orders m/m,4.90%,3.10%,-1.30%,-2.50%,11331
11314,2009-08-26,8:32,CAD,L,Corporate Profits q/q,-6.40%,,-11.80%,,13394
11315,2009-08-26,10:00,USD,H,New Home Sales,433K,393K,395K,384K,11065
11316,2009-08-26,10:30,USD,M,Crude Oil Inventories,0.2M,-1.5M,-8.4M,,14653
11317,2009-08-26,12:10,USD,M,FOMC Member Lockhart Speaks,,,,,23545
11318,2009-08-26,18:45,NZD,M,Trade Balance,-163M,-139M,-332M,-417M,12859
11319,2009-08-26,20:00,AUD,M,CB Leading Index m/m,0.90%,,-0.20%,-0.10%,14074
11320,2009-08-26,21:30,AUD,H,Private Capital Expenditure q/q,3.30%,-4.70%,-7.30%,-8.90%,11955
11321,2009-08-27,0:01,EUR,M,German Prelim CPI m/m [All Day],0.20%,0.00%,0.00%,-0.10%,11832
11322,2009-08-27,2:00,EUR,M,GfK German Consumer Climate,3.7,3.8,3.4,3.5,14214
11323,2009-08-27,2:00,GBP,H,Nationwide HPI m/m,1.60%,0.60%,1.40%,1.30%,12428
11324,2009-08-27,4:00,EUR,L,Private Loans y/y,0.60%,1.30%,1.50%,,13703
11325,2009-08-27,4:00,EUR,L,Retail PMI,47.1,,47.3,,43607
11326,2009-08-27,4:00,EUR,M,M3 Money Supply y/y,3.00%,3.30%,3.60%,3.50%,13702
11327,2009-08-27,4:32,GBP,M,Prelim Business Investment q/q,-10.40%,-3.60%,-7.60%,-5.50%,12485
11328,2009-08-27,6:00,GBP,H,CBI Realized Sales,-16,-12,-15,,12329
11329,2009-08-27,8:15,USD,M,FOMC Member Lacker Speaks,,,,,24084
11330,2009-08-27,8:30,USD,H,Prelim GDP q/q,-1.00%,-1.40%,-1.00%,,11404
11331,2009-08-27,8:30,USD,H,Unemployment Claims,570K,562K,580K,576K,14712
11332,2009-08-27,8:30,USD,L,Prelim GDP Price Index q/q,0.00%,0.20%,0.20%,,11405
11333,2009-08-27,10:30,USD,L,Natural Gas Storage,54B,53B,52B,,11745
11334,2009-08-27,18:45,NZD,H,Building Consents m/m,5.00%,,-9.60%,-9.50%,12940
11335,2009-08-27,19:01,GBP,M,GfK Consumer Confidence,-25,-24,-25,,12440
11336,2009-08-27,19:30,JPY,L,National Core CPI y/y,-2.20%,-2.10%,-1.70%,,14233
11337,2009-08-27,19:30,JPY,L,Unemployment Rate,5.70%,5.50%,5.40%,,14265
11338,2009-08-27,19:30,JPY,M,Household Spending y/y,-2.00%,-0.50%,0.20%,,14556
11339,2009-08-27,19:30,JPY,M,Tokyo Core CPI y/y,-1.90%,-1.80%,-1.70%,,14234
11340,2009-08-28,4:30,GBP,H,Second Estimate GDP q/q,-0.70%,-0.80%,-0.80%,,13243
11341,2009-08-28,4:30,GBP,L,Index of Services 3m/3m,-0.60%,-0.60%,-1.00%,,13284
11342,2009-08-28,5:00,EUR,L,Consumer Confidence,-22,-21,-23,,13684
11343,2009-08-28,5:29,EUR,L,Italian 10-y Bond Auction,4.03|1.4,,4.23|1.4,,43385
11344,2009-08-28,5:30,CHF,H,KOF Economic Barometer,-0.04,-0.59,-0.85,-0.99,13625
11345,2009-08-28,8:30,CAD,L,IPPI m/m,-0.50%,-0.50%,0.50%,0.70%,12787
11346,2009-08-28,8:30,CAD,M,Current Account,-11.2B,-11.9B,-7.7B,-9.1B,13398
11347,2009-08-28,8:30,CAD,M,RMPI m/m,-3.80%,-4.90%,6.20%,,12788
11348,2009-08-28,8:30,USD,L,Personal Income m/m,0.00%,0.10%,-1.10%,-1.30%,11446
11349,2009-08-28,8:30,USD,M,Core PCE Price Index m/m,0.10%,0.20%,0.20%,,11466
11350,2009-08-28,8:30,USD,M,Personal Spending m/m,0.20%,0.30%,0.60%,0.40%,11465
11351,2009-08-28,9:55,USD,L,Revised UoM Inflation Expectations,2.80%,,2.80%,,10706
11352,2009-08-28,9:55,USD,M,Revised UoM Consumer Sentiment,65.7,64.6,63.2,,10690
11353,2009-08-30,0:01,JPY,L,Lower House Elections [All Day],,,,,24089
11354,2009-08-30,19:15,JPY,L,Final Manufacturing PMI,53.6,,50.4,,14509
11355,2009-08-30,19:50,JPY,M,Prelim Industrial Production m/m,1.90%,1.40%,2.30%,2.40%,14264
11356,2009-08-30,19:50,JPY,M,Retail Sales y/y,-2.50%,-3.30%,-2.90%,-3.00%,14266
11357,2009-08-30,20:30,AUD,L,MI Inflation Gauge m/m,0.00%,,0.90%,,13105
11358,2009-08-30,21:14,AUD,M,HIA New Home Sales m/m,0.10%,,0.50%,,14483
11359,2009-08-30,21:30,AUD,L,Company Operating Profits q/q,-7.80%,-4.40%,-6.10%,-7.20%,12393
11360,2009-08-30,21:30,AUD,M,Private Sector Credit m/m,0.20%,0.20%,0.10%,,11771
11361,2009-08-30,21:30,JPY,M,Average Cash Earnings y/y,-4.80%,-6.30%,-7.00%,-7.10%,14574
11362,2009-08-30,22:59,NZD,H,ANZ Business Confidence,34.2,,18.7,,13050
11363,2009-08-31,0:01,GBP,N,Bank Holiday [All Day],,,,,12264
11364,2009-08-31,1:00,JPY,L,Housing Starts y/y,-32.10%,-30.30%,-32.40%,,14557
11365,2009-08-31,1:30,JPY,M,BOJ Gov Shirakawa Speaks,,,,,24086
11366,2009-08-31,4:00,EUR,L,Italian Retail Sales m/m,-0.40%,0.20%,0.10%,0.00%,14401
11367,2009-08-31,5:00,EUR,L,Italian Prelim CPI m/m,0.40%,0.20%,0.00%,,14389
11368,2009-08-31,5:00,EUR,M,CPI Flash Estimate y/y,-0.20%,-0.40%,-0.70%,-0.60%,13746
11369,2009-08-31,8:30,CAD,H,GDP m/m,0.10%,0.20%,-0.50%,,12766
11370,2009-08-31,9:45,USD,M,Chicago PMI,50,47.4,43.4,,12681
11371,2009-08-31,19:30,AUD,L,AIG Manufacturing Index,51.7,,44.5,,10863
11372,2009-08-31,21:00,CNY,H,Manufacturing PMI,54,,53.3,,18440
11373,2009-08-31,21:30,AUD,H,Building Approvals m/m,7.70%,3.30%,9.90%,9.30%,12836
11374,2009-08-31,21:30,AUD,M,Current Account,-13.3B,-10.3B,-6.3B,-4.6B,12731
11375,2009-08-31,22:34,CNY,M,Caixin Final Manufacturing PMI,55.1,,52.8,,18432
11376,2009-08-31,23:45,JPY,L,10-y Bond Auction,1.33|2.9,,1.45|2.9,,49006
11377,2009-09-01,0:01,USD,L,Total Vehicle Sales [All Day],14.1M,13.1M,11.2M,,12964
11378,2009-09-01,0:30,AUD,H,Cash Rate,3.00%,3.00%,3.00%,,10583
11379,2009-09-01,0:30,AUD,H,RBA Rate Statement,,,,,10584
11380,2009-09-01,1:45,CHF,M,GDP q/q,-0.30%,-0.90%,-0.90%,-0.80%,12538
11381,2009-09-01,2:00,EUR,M,German Retail Sales m/m,0.70%,0.70%,-1.30%,-1.80%,11797
11382,2009-09-01,2:30,AUD,M,Commodity Prices y/y,-31.80%,,-32.10%,-31.80%,14062
11383,2009-09-01,3:15,EUR,L,Spanish Manufacturing PMI,47.2,,47.3,,43821
11384,2009-09-01,3:30,CHF,M,Manufacturing PMI,50.2,47.1,44.3,,11106
11385,2009-09-01,3:45,EUR,L,Italian Manufacturing PMI,44.2,46.1,45.4,,43475
11386,2009-09-01,3:50,EUR,L,French Final Manufacturing PMI,50.8,50.2,50.2,,58856
11387,2009-09-01,3:55,EUR,L,German Final Manufacturing PMI,49.2,49,49,,58974
11388,2009-09-01,3:55,EUR,M,German Unemployment Change,-1K,33K,-5K,-6K,11809
11389,2009-09-01,4:00,EUR,L,Final Manufacturing PMI,48.2,47.9,47.9,,10933
11390,2009-09-01,4:30,GBP,H,Manufacturing PMI,49.7,51.5,50.2,50.8,10887
11391,2009-09-01,4:30,GBP,L,Mortgage Approvals,50K,51K,48K,,12403
11392,2009-09-01,4:30,GBP,M,Net Lending to Individuals m/m,-0.6B,0.4B,0.2B,0.4B,13261
11393,2009-09-01,5:00,EUR,M,Unemployment Rate,9.50%,9.50%,9.40%,,13655
11394,2009-09-01,10:00,USD,H,ISM Manufacturing PMI,52.9,50.6,48.9,,10784
11395,2009-09-01,10:00,USD,H,Pending Home Sales m/m,3.20%,1.70%,3.60%,,13335
11396,2009-09-01,10:00,USD,L,Construction Spending m/m,-0.20%,-0.10%,0.10%,0.30%,11123
11397,2009-09-01,10:00,USD,L,ISM Manufacturing Prices,65,57.3,55,,10785
11398,2009-09-01,10:30,NZD,L,GDT Price Index,23.90%,,24.30%,,56221
11399,2009-09-01,19:50,JPY,L,Monetary Base y/y,6.10%,6.60%,6.10%,,13825
11400,2009-09-01,21:30,AUD,H,GDP q/q,0.60%,0.30%,0.40%,,10801
11401,2009-09-02,3:00,EUR,L,Spanish Unemployment Change,85.0K,,-20.8K,,44000
11402,2009-09-02,4:30,GBP,M,Construction PMI,47.7,48.1,47,,10888
11403,2009-09-02,5:00,EUR,L,PPI m/m,-0.80%,-0.50%,0.40%,0.30%,12977
11404,2009-09-02,5:00,EUR,M,Revised GDP q/q,-0.10%,-0.10%,-0.10%,,12554
11405,2009-09-02,7:30,USD,L,Challenger Job Cuts y/y,-13.80%,,-5.70%,,13849
11406,2009-09-02,8:15,USD,H,ADP Non-Farm Employment Change,-298K,-250K,-360K,-371K,11605
11407,2009-09-02,8:30,USD,L,Revised Unit Labor Costs q/q,-5.90%,-5.70%,-5.80%,,11570
11408,2009-09-02,8:30,USD,M,Revised Nonfarm Productivity q/q,6.60%,6.50%,6.40%,,11569
11409,2009-09-02,10:00,USD,M,Factory Orders m/m,1.30%,2.30%,0.90%,0.40%,11543
11410,2009-09-02,10:30,USD,M,Crude Oil Inventories,-0.4M,-0.8M,0.2M,,14654
11411,2009-09-02,11:30,USD,M,FOMC Member Lockhart Speaks,,,,,24088
11412,2009-09-02,14:00,USD,H,FOMC Meeting Minutes,,,,,10988
11413,2009-09-02,19:30,AUD,L,AIG Services Index,48,,44.1,,10864
11414,2009-09-02,21:00,CNY,L,Non-Manufacturing PMI,59.9,,58.9,,42280
11415,2009-09-02,21:30,AUD,H,Trade Balance,-1.56B,-0.80B,-0.54B,-0.44B,12835
11416,2009-09-02,23:03,NZD,L,ANZ Commodity Prices m/m,4.30%,,1.00%,,13986
11417,2009-09-03,3:15,EUR,L,Spanish Services PMI,45.3,,40.8,,43917
11418,2009-09-03,3:45,EUR,L,Italian Services PMI,46.4,46.2,44.5,,43535
11419,2009-09-03,3:50,EUR,L,French Final Services PMI,49.3,48.9,48.9,,59112
11420,2009-09-03,3:55,EUR,L,German Final Services PMI,53.8,54.1,54.1,,59124
11421,2009-09-03,4:00,EUR,L,Final Services PMI,49.9,49.5,49.5,,10963
11422,2009-09-03,4:30,GBP,H,Services PMI,54.1,53.9,53.2,,10890
11423,2009-09-03,5:00,EUR,M,Retail Sales m/m,-0.20%,0.20%,0.00%,-0.20%,12994
11424,2009-09-03,5:09,EUR,L,French 10-y Bond Auction,3.56|1.9,,3.82|1.7,,43352
11425,2009-09-03,5:39,GBP,L,30-y Bond Auction,4.17|1.6,,4.46|1.8,,43136
11426,2009-09-03,7:45,EUR,H,Minimum Bid Rate,1.00%,1.00%,1.00%,,10643
11427,2009-09-03,8:30,EUR,H,ECB Press Conference,,,,,10644
11428,2009-09-03,8:30,USD,H,Unemployment Claims,570K,563K,574K,570K,14713
11429,2009-09-03,10:00,USD,H,ISM Non-Manufacturing PMI,48.4,48.3,46.4,,10786
11430,2009-09-03,10:30,USD,L,Natural Gas Storage,65B,67B,54B,,11746
11431,2009-09-03,19:50,JPY,M,Capital Spending q/y,-21.70%,-22.90%,-25.30%,,13802
11432,2009-09-04,0:01,ALL,M,G20 Meetings [Day 1],,,,,24090
11433,2009-09-04,2:45,EUR,L,French Gov Budget Balance,-109.0B,,-86.6B,,13950
11434,2009-09-04,2:50,EUR,M,ECB President Trichet Speaks,,,,,24092
11435,2009-09-04,3:00,CHF,M,Foreign Currency Reserves,81.6B,,81.2B,,42171
11436,2009-09-04,3:15,CHF,M,CPI m/m,0.10%,0.30%,-0.70%,,13544
11437,2009-09-04,4:00,EUR,L,Italian Trade Balance,-0.63B,0.93B,1.16B,1.19B,14377
11438,2009-09-04,7:00,CAD,H,Employment Change,27.1K,-12.4K,-44.5K,,13464
11439,2009-09-04,7:00,CAD,H,Unemployment Rate,8.70%,8.70%,8.60%,,13463
11440,2009-09-04,8:30,USD,H,Non-Farm Employment Change,-216K,-223K,-276K,-247K,10616
11441,2009-09-04,8:30,USD,H,Unemployment Rate,9.70%,9.50%,9.40%,,10615
11442,2009-09-04,8:30,USD,M,Average Hourly Earnings m/m,0.30%,0.10%,0.30%,0.20%,10617
11443,2009-09-04,10:00,CAD,H,Ivey PMI,55.7,54.3,51.8,,13862
11444,2009-09-05,0:01,ALL,M,G20 Meetings [Day 2],,,,,24091
11445,2009-09-05,11:30,USD,H,Treasury Sec Geithner Speaks,,,,,24235
11446,2009-09-06,19:30,AUD,L,AIG Construction Index,42.4,,39.5,,10867
11447,2009-09-06,21:30,AUD,M,ANZ Job Advertisements m/m,4.10%,,-1.70%,,19270
11448,2009-09-07,0:01,CAD,N,Bank Holiday [All Day],,,,,14749
11449,2009-09-07,0:01,USD,N,Bank Holiday [All Day],,,,,12015
11450,2009-09-07,4:30,EUR,L,Sentix Investor Confidence,-14.6,-13.5,-17,,13778
11451,2009-09-07,6:00,EUR,M,German Factory Orders m/m,3.50%,2.00%,3.80%,4.50%,11692
11452,2009-09-07,19:01,GBP,M,BRC Retail Sales Monitor y/y,-0.10%,,1.80%,,12701
11453,2009-09-07,19:50,JPY,L,Bank Lending y/y,1.80%,,2.10%,,13837
11454,2009-09-07,19:50,JPY,L,Current Account,1.16T,1.41T,1.80T,,14535
11455,2009-09-07,19:50,JPY,L,M2 Money Stock y/y,2.80%,2.70%,2.70%,,14332
11456,2009-09-07,21:30,AUD,M,NAB Business Confidence,18,,10,,13067
11457,2009-09-08,1:00,JPY,L,Economy Watchers Sentiment,41.7,43.1,42.4,,14431
11458,2009-09-08,1:45,CHF,L,Unemployment Rate,4.00%,4.10%,3.90%,,13584
11459,2009-09-08,2:00,EUR,L,German Trade Balance,12.4B,11.2B,10.9B,11.0B,11821
11460,2009-09-08,4:30,GBP,H,Manufacturing Production m/m,0.90%,0.30%,0.60%,0.40%,10821
11461,2009-09-08,4:30,GBP,L,Industrial Production m/m,0.50%,0.30%,0.60%,0.50%,10820
11462,2009-09-08,5:39,GBP,L,10-y Bond Auction,3.78|2.2,,3.93|1.9,,43127
11463,2009-09-08,6:00,EUR,M,German Industrial Production m/m,-0.90%,1.60%,0.80%,-0.10%,11680
11464,2009-09-08,7:30,USD,L,NFIB Small Business Index,88.6,,86.5,,48370
11465,2009-09-08,8:30,CAD,H,Building Permits m/m,-11.40%,0.50%,1.20%,1.00%,13502
11466,2009-09-08,10:00,GBP,M,NIESR GDP Estimate,0.20%,,-0.30%,-0.40%,13273
11467,2009-09-08,10:45,EUR,M,German Buba President Weber Speaks,,,,,24501
11468,2009-09-08,15:00,USD,L,Consumer Credit m/m,-21.6B,-3.8B,-15.5B,-10.3B,11583
11469,2009-09-08,19:01,GBP,L,BRC Shop Price Index y/y,-0.10%,,0.50%,,12713
11470,2009-09-08,19:01,GBP,M,Nationwide Consumer Confidence,63,62,61,60,13017
11471,2009-09-08,21:00,AUD,M,Westpac Consumer Sentiment,5.20%,,3.70%,,14774
11472,2009-09-08,21:30,AUD,H,Home Loans m/m,-2.00%,-1.50%,0.40%,1.10%,13091
11473,2009-09-08,21:30,AUD,H,Retail Sales m/m,-1.00%,0.60%,-0.80%,-1.40%,12725
11474,2009-09-09,0:01,ALL,L,OPEC Meetings [All Day],,,,,21096
11475,2009-09-09,1:00,JPY,L,Leading Indicators,83.00%,81.90%,80.90%,79.80%,14432
11476,2009-09-09,2:00,EUR,L,German Final CPI m/m,0.20%,0.20%,0.20%,,11855
11477,2009-09-09,2:03,JPY,L,Prelim Machine Tool Orders y/y,-71.30%,,-72.30%,-72.20%,14602
11478,2009-09-09,4:30,GBP,M,Trade Balance,-6.5B,-6.3B,-6.5B,,12670
11479,2009-09-09,8:00,USD,M,FOMC Member Evans Speaks,,,,,24367
11480,2009-09-09,8:15,CAD,H,Housing Starts,150K,138K,134K,132K,14202
11481,2009-09-09,10:00,USD,L,JOLTS Job Openings,2.39M,,2.51M,2.56M,49301
11482,2009-09-09,13:00,USD,M,10-y Bond Auction,3.51|2.8,,3.73|2.5,,43086
11483,2009-09-09,14:00,USD,M,Beige Book,,,,,10996
11484,2009-09-09,17:00,NZD,H,Official Cash Rate,2.50%,2.50%,2.50%,,12590
11485,2009-09-09,17:00,NZD,H,RBNZ Press Conference,,,,,12620
11486,2009-09-09,17:00,NZD,H,RBNZ Rate Statement,,,,,12591
11487,2009-09-09,17:00,NZD,M,RBNZ Monetary Policy Statement,,,,,13196
11488,2009-09-09,18:45,NZD,L,Overseas Trade Index q/q,-9.00%,-2.90%,-2.70%,-3.00%,12574
11489,2009-09-09,19:50,JPY,L,PPI y/y,-8.50%,-8.30%,-8.50%,,13800
11490,2009-09-09,19:50,JPY,M,Core Machinery Orders m/m,-9.30%,-3.20%,9.70%,,13801
11491,2009-09-09,21:00,AUD,M,MI Inflation Expectations,3.50%,,3.50%,,12746
11492,2009-09-09,21:30,AUD,H,Employment Change,-27.1K,-14.3K,33.6K,32.2K,13526
11493,2009-09-09,21:30,AUD,H,Unemployment Rate,5.80%,5.90%,5.80%,,13525
11494,2009-09-10,2:45,EUR,L,French Final Non-Farm Payrolls q/q,-0.70%,-0.50%,-0.50%,,12513
11495,2009-09-10,2:45,EUR,L,French Trade Balance,-1.3B,-3.9B,-3.5B,-4.0B,13874
11496,2009-09-10,2:45,EUR,M,French Industrial Production m/m,0.10%,0.60%,0.20%,0.30%,13886
11497,2009-09-10,4:00,EUR,M,ECB Monthly Bulletin,,,,,10671
11498,2009-09-10,4:00,GBP,H,Halifax HPI m/m,0.80%,1.00%,1.20%,1.10%,12257
11499,2009-09-10,4:30,EUR,M,German Buba President Weber Speaks,,,,,24608
11500,2009-09-10,5:00,GBP,L,CB Leading Index m/m,0.70%,,1.00%,,14046
11501,2009-09-10,7:00,GBP,H,Asset Purchase Facility,175B,175B,175B,,24571
11502,2009-09-10,7:00,GBP,H,MPC Rate Statement,,,,,11645
11503,2009-09-10,7:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,,11646
11504,2009-09-10,8:15,EUR,L,German Buba President Weber Speaks,,,,,24611
11505,2009-09-10,8:30,CAD,H,Trade Balance,-1.4B,-0.1B,0.0B,-0.1B,13230
11506,2009-09-10,8:30,USD,H,Trade Balance,-32.0B,-27.1B,-27.5B,-27.0B,11531
11507,2009-09-10,8:30,USD,H,Unemployment Claims,550K,560K,576K,570K,14714
11508,2009-09-10,9:00,CAD,H,BOC Rate Statement,,,,,10563
11509,2009-09-10,9:00,CAD,H,Overnight Rate,0.25%,0.25%,0.25%,,10564
11510,2009-09-10,10:30,USD,L,Natural Gas Storage,69B,77B,65B,,11747
11511,2009-09-10,11:00,USD,M,Crude Oil Inventories,-5.9M,-1.5M,-0.4M,,14655
11512,2009-09-10,12:30,USD,M,FOMC Member Lockhart Speaks,,,,,24368
11513,2009-09-10,13:00,USD,L,30-y Bond Auction,4.24|2.9,,4.54|2.5,,43104
11514,2009-09-10,13:00,USD,M,Treasury Sec Geithner Speaks,,,,,24442
11515,2009-09-10,16:15,USD,M,FOMC Member Kohn Speaks,,,,,24441
11516,2009-09-10,18:48,NZD,L,FPI m/m,-0.90%,,0.60%,,13998
11517,2009-09-10,19:50,JPY,L,Final GDP Price Index y/y,0.50%,0.50%,0.50%,,12569
11518,2009-09-10,19:50,JPY,M,Final GDP q/q,0.60%,0.90%,0.90%,,12568
11519,2009-09-10,22:00,CNY,H,Industrial Production y/y,12.30%,11.90%,10.80%,,18468
11520,2009-09-10,22:00,CNY,L,Retail Sales y/y,15.40%,15.30%,15.20%,,23241
11521,2009-09-10,22:00,CNY,M,CPI y/y,-1.20%,-1.30%,-1.80%,,18514
11522,2009-09-10,22:00,CNY,M,Fixed Asset Investment ytd/y,33.00%,32.70%,32.90%,,19756
11523,2009-09-10,22:00,CNY,M,NBS Press Conference,,,,,23835
11524,2009-09-10,22:00,CNY,M,PPI y/y,-7.90%,-7.80%,-8.20%,,18553
11525,2009-09-10,22:10,CNY,L,M2 Money Supply y/y,28.50%,28.40%,28.40%,,25773
11526,2009-09-10,22:10,CNY,M,New Loans,410B,,356B,,25774
11527,2009-09-10,23:27,CNY,H,Trade Balance,15.7B,13.9B,10.6B,,18377
11528,2009-09-11,1:00,JPY,L,Consumer Confidence,40.1,41.1,39.4,,14543
11529,2009-09-11,2:00,EUR,L,German WPI m/m,0.70%,0.30%,-0.50%,,11902
11530,2009-09-11,4:00,EUR,L,Italian Industrial Production m/m,1.00%,0.40%,-0.60%,-1.20%,14366
11531,2009-09-11,4:30,GBP,H,PPI Input m/m,2.20%,0.90%,-1.10%,-1.40%,12473
11532,2009-09-11,4:30,GBP,L,PPI Output m/m,0.20%,0.30%,0.20%,0.30%,12474
11533,2009-09-11,8:30,CAD,M,NHPI m/m,0.30%,-0.10%,-0.20%,,12803
11534,2009-09-11,8:30,USD,M,Import Prices m/m,2.00%,1.00%,-0.70%,,11555
11535,2009-09-11,9:30,USD,L,FOMC Member Evans Speaks,,,,,24609
11536,2009-09-11,9:55,USD,L,Prelim UoM Inflation Expectations,2.60%,,2.80%,,10719
11537,2009-09-11,9:55,USD,M,Prelim UoM Consumer Sentiment,70.2,67.2,65.7,63.2,10691
11538,2009-09-11,10:00,USD,L,Wholesale Inventories m/m,-1.40%,-1.00%,-2.10%,-1.70%,11704
11539,2009-09-11,14:00,USD,M,Federal Budget Balance,-111.4B,-155.5B,-180.7B,,14826
11540,2009-09-11,16:45,USD,M,Treasury Sec Geithner Speaks,,,,,24610
11541,2009-09-13,18:45,NZD,H,Core Retail Sales m/m,-0.50%,0.50%,-0.60%,-0.40%,12880
11542,2009-09-13,18:45,NZD,M,Retail Sales m/m,-0.50%,0.60%,-0.10%,0.10%,12879
11543,2009-09-14,0:30,JPY,L,Revised Industrial Production m/m,2.10%,1.90%,1.90%,,14433
11544,2009-09-14,3:15,CHF,M,PPI m/m,0.10%,0.10%,0.00%,,13556
11545,2009-09-14,5:00,EUR,L,Employment Change q/q,-0.50%,,-0.70%,-0.80%,12983
11546,2009-09-14,5:00,EUR,M,Industrial Production m/m,-0.30%,-0.30%,-0.20%,-0.60%,13766
11547,2009-09-14,8:30,CAD,L,Capacity Utilization Rate,67.40%,65.80%,70.20%,69.30%,13492
11548,2009-09-14,8:35,USD,L,FOMC Member Duke Speaks,,,,,24613
11549,2009-09-14,12:10,USD,L,President Obama Speaks,,,,,24612
11550,2009-09-14,12:30,USD,M,FOMC Member Lacker Speaks,,,,,24369
