no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
934,2007-03-27,9:00,USD,L,S+P/CS Composite-20 HPI y/y,-0.20%,0.00%,0.60%,0.50%,10004
935,2007-03-27,10:00,USD,H,CB Consumer Confidence,107.2,109,111.2,112.5,3959
936,2007-03-27,10:00,USD,L,Richmond Manufacturing Index,-10,-4,-10,,3960
937,2007-03-27,18:45,NZD,M,Building Consents m/m,5.80%,,3.70%,3.90%,4011
938,2007-03-28,0:01,EUR,M,German Prelim CPI m/m [All Day],0.30%,0.20%,0.40%,,3987
939,2007-03-28,2:00,EUR,L,GfK German Consumer Climate,4.4,4.5,4.3,4.4,3988
940,2007-03-28,2:00,GBP,M,Nationwide HPI m/m,0.40%,0.70%,0.60%,0.70%,4026
941,2007-03-28,4:00,EUR,L,M3 Money Supply y/y,10.00%,9.80%,9.90%,9.80%,3989
942,2007-03-28,4:00,EUR,L,Private Loans y/y,10.30%,10.90%,10.60%,,11271
943,2007-03-28,4:30,GBP,H,Current Account,-12.7B,-8.9B,-10.5B,-9.4B,3979
944,2007-03-28,4:30,GBP,L,Final GDP q/q,0.70%,0.80%,0.80%,,3978
945,2007-03-28,5:30,CHF,M,KOF Economic Barometer,1.9,1.83,1.81,1.79,3996
946,2007-03-28,8:30,USD,H,Core Durable Goods Orders m/m,-0.10%,1.80%,-4.00%,-3.10%,3962
947,2007-03-28,8:30,USD,M,Durable Goods Orders m/m,2.50%,3.00%,-9.30%,-7.80%,3961
948,2007-03-28,10:30,USD,H,Fed Chairman Bernanke Testifies,,,,,4016
949,2007-03-28,10:30,USD,L,Crude Oil Inventories,-0.8M,2.1M,3.9M,,3963
950,2007-03-28,11:30,EUR,M,ECB President Trichet Speaks,,,,,4019
951,2007-03-28,18:45,NZD,H,Current Account,-3.93B,-4.13B,-4.67B,-4.58B,4012
952,2007-03-28,19:50,JPY,M,Retail Sales y/y,-0.20%,0.10%,-0.90%,-0.80%,3999
953,2007-03-29,1:45,CHF,M,SECO Economic Forecasts,,,,,24978
954,2007-03-29,3:55,EUR,M,German Unemployment Change,-58K,-60K,-69K,,3990
955,2007-03-29,4:30,GBP,L,Mortgage Approvals,119K,117K,119K,120K,3980
956,2007-03-29,4:30,GBP,L,Net Lending to Individuals m/m,11.2B,10.4B,10.5B,10.7B,3981
957,2007-03-29,5:00,EUR,L,Retail PMI,53.4,,49.8,,43578
958,2007-03-29,5:30,GBP,L,Index of Services 3m/3m,0.80%,0.90%,0.90%,1.00%,12181
959,2007-03-29,6:00,GBP,M,CBI Realized Sales,32,20,19,,3982
960,2007-03-29,8:30,USD,L,Final GDP Price Index q/q,1.70%,1.70%,1.70%,,3965
961,2007-03-29,8:30,USD,L,Unemployment Claims,308K,320K,318K,316K,3966
962,2007-03-29,8:30,USD,M,Final GDP q/q,2.50%,2.20%,2.20%,,3964
963,2007-03-29,10:00,USD,M,FOMC Member Kohn Speaks,,,,,4021
964,2007-03-29,10:30,USD,L,Natural Gas Storage,-22B,-18B,17B,,8314
965,2007-03-29,18:45,NZD,H,GDP q/q,0.80%,0.90%,0.30%,,4013
966,2007-03-29,19:30,JPY,L,Final Manufacturing PMI,52.5,,53,,4005
967,2007-03-29,19:30,JPY,L,Household Spending y/y,1.30%,0.70%,0.60%,,4004
968,2007-03-29,19:30,JPY,L,National Core CPI y/y,-0.10%,-0.10%,0.00%,,4001
969,2007-03-29,19:30,JPY,L,Unemployment Rate,4.00%,4.00%,4.00%,,4006
970,2007-03-29,19:30,JPY,M,Tokyo Core CPI y/y,-0.10%,0.00%,0.00%,,4003
971,2007-03-29,19:50,JPY,M,Prelim Industrial Production m/m,-0.20%,-1.00%,-1.70%,-1.50%,4007
972,2007-03-29,20:30,AUD,L,MI Inflation Gauge m/m,0.50%,,0.20%,,10270
973,2007-03-29,21:30,JPY,L,Average Cash Earnings y/y,-0.70%,-0.40%,-1.20%,-1.40%,4008
974,2007-03-29,22:00,NZD,M,ANZ Business Confidence,-12.5,,-5.9,,10498
975,2007-03-30,1:00,JPY,L,Housing Starts y/y,-9.90%,-2.00%,-0.70%,,4009
976,2007-03-30,2:00,EUR,M,German Retail Sales m/m,0.90%,0.50%,-4.30%,-5.10%,4022
977,2007-03-30,5:00,EUR,L,Consumer Confidence,-4,-5,-5,,3994
978,2007-03-30,5:00,EUR,L,CPI Flash Estimate y/y,1.90%,1.90%,1.80%,,3992
979,2007-03-30,5:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.20%,0.30%,0.20%,9600
980,2007-03-30,5:00,EUR,L,Unemployment Rate,7.30%,7.30%,7.40%,,3993
981,2007-03-30,5:30,GBP,L,GfK Consumer Confidence,-8,-8,-8,,3984
982,2007-03-30,8:30,CAD,H,GDP m/m,0.10%,0.20%,0.40%,,3973
983,2007-03-30,8:30,CAD,L,IPPI m/m,0.90%,0.20%,0.20%,-0.10%,3974
984,2007-03-30,8:30,CAD,L,RMPI m/m,2.60%,0.60%,-3.00%,-3.10%,3975
985,2007-03-30,8:30,USD,H,Core PCE Price Index m/m,0.30%,0.20%,0.20%,0.30%,3967
986,2007-03-30,8:30,USD,L,Personal Income m/m,0.60%,0.30%,1.00%,,3969
987,2007-03-30,8:30,USD,M,Personal Spending m/m,0.60%,0.30%,0.50%,,3968
988,2007-03-30,9:45,USD,M,Chicago PMI,61.7,49.5,47.9,,3970
989,2007-03-30,10:00,USD,L,Construction Spending m/m,0.30%,-0.60%,0.50%,-0.80%,3972
990,2007-03-30,10:00,USD,L,Revised UoM Inflation Expectations,3.00%,,3.00%,,9971
991,2007-03-30,10:00,USD,M,Revised UoM Consumer Sentiment,88.4,88.8,88.8,,3971
992,2007-03-30,12:00,USD,H,Fed Chairman Bernanke Speaks,,,,,4017
993,2007-04-01,19:30,AUD,L,AIG Manufacturing Index,56,,57.7,,4057
994,2007-04-01,19:50,JPY,H,Tankan Manufacturing Index,23,24,25,,4052
995,2007-04-01,19:50,JPY,M,Tankan Non-Manufacturing Index,22,23,22,,4053
996,2007-04-01,20:30,AUD,M,Private Sector Credit m/m,1.40%,1.30%,1.20%,1.30%,11305
997,2007-04-01,21:00,CNY,H,Manufacturing PMI,56.1,,53.1,,18328
998,2007-04-01,21:30,AUD,H,Building Approvals m/m,10.60%,0.50%,-2.40%,-0.90%,4059
999,2007-04-01,21:30,AUD,H,Retail Sales m/m,0.90%,0.60%,0.80%,0.90%,4058
1000,2007-04-01,22:30,CNY,M,Caixin Final Manufacturing PMI,52.3,,53,,18323
1001,2007-04-02,2:30,AUD,M,Commodity Prices y/y,9.00%,,8.10%,,10307
1002,2007-04-02,3:15,EUR,L,Spanish Manufacturing PMI,55.4,,56.2,,43792
1003,2007-04-02,3:30,CHF,M,Manufacturing PMI,62,63.1,63.5,,4071
1004,2007-04-02,3:45,EUR,L,Italian Manufacturing PMI,53.8,54.5,54.2,,43434
1005,2007-04-02,4:00,EUR,M,Final Manufacturing PMI,55.4,55.6,55.6,,4063
1006,2007-04-02,4:30,GBP,L,Housing Equity Withdrawal q/q,14.6B,14.3B,12.2B,11.8B,10280
1007,2007-04-02,4:30,GBP,M,Manufacturing PMI,54.4,55,55.4,,4045
1008,2007-04-02,10:00,USD,H,ISM Manufacturing PMI,50.9,51.3,52.3,,4027
1009,2007-04-02,10:00,USD,L,ISM Manufacturing Prices,65.5,60,59,,4028
1010,2007-04-02,19:50,JPY,L,Monetary Base y/y,-19.10%,-22.00%,-21.10%,,4055
1011,2007-04-02,21:00,CNY,L,Non-Manufacturing PMI,59.6,,49.7,,42299
1012,2007-04-02,21:30,AUD,M,Trade Balance,-0.84B,-1.30B,-0.82B,-0.88B,4060
1013,2007-04-02,23:45,JPY,L,10-y Bond Auction,1.66|3.1,,1.67|3.9,,48977
1014,2007-04-03,0:01,USD,L,Total Vehicle Sales [All Day],16.3M,16.4M,16.6M,,4029
1015,2007-04-03,1:45,CHF,H,CPI m/m,0.10%,0.20%,0.20%,,4072
1016,2007-04-03,3:00,EUR,L,Spanish Unemployment Change,-15.8K,,-7.2K,,43971
1017,2007-04-03,4:30,GBP,L,Construction PMI,58.9,57.5,57.3,,4046
1018,2007-04-03,5:00,EUR,L,PPI m/m,0.30%,0.30%,0.20%,0.10%,4064
1019,2007-04-03,10:00,USD,H,Pending Home Sales m/m,0.70%,-0.50%,-4.20%,-4.10%,9882
1020,2007-04-03,19:01,GBP,L,Nationwide Consumer Confidence,88,86,85,,4047
1021,2007-04-03,19:30,AUD,H,Cash Rate,6.25%,6.25%,6.25%,,4061
1022,2007-04-03,19:30,AUD,L,AIG Services Index,50.6,,54.5,,4076
1023,2007-04-03,23:00,NZD,L,ANZ Commodity Prices m/m,2.00%,,1.60%,,9714
1024,2007-04-04,3:15,EUR,L,Spanish Services PMI,56.7,,56.7,,43888
1025,2007-04-04,3:45,EUR,L,Italian Services PMI,54.1,56.4,56.2,,43438
1026,2007-04-04,4:00,EUR,L,Final Services PMI,57.4,57.6,57.5,,4066
1027,2007-04-04,4:30,GBP,M,Services PMI,57.6,57.5,57.4,,4048
1028,2007-04-04,5:00,EUR,L,Retail Sales m/m,0.30%,1.00%,-0.80%,-1.00%,4067
1029,2007-04-04,5:30,GBP,L,BRC Shop Price Index y/y,0.70%,,1.80%,,4079
1030,2007-04-04,6:00,EUR,M,German Factory Orders m/m,3.90%,0.60%,-0.30%,-1.00%,4068
1031,2007-04-04,8:15,USD,H,ADP Non-Farm Employment Change,106K,125K,65K,57K,4030
1032,2007-04-04,8:30,CAD,M,Building Permits m/m,-22.40%,-8.50%,10.40%,11.30%,4041
1033,2007-04-04,10:00,USD,H,ISM Non-Manufacturing PMI,52.4,54.8,54.3,,4031
1034,2007-04-04,10:00,USD,M,Factory Orders m/m,1.00%,1.90%,-5.70%,-5.60%,4033
1035,2007-04-04,10:30,USD,L,Crude Oil Inventories,4.3M,0.5M,-0.8M,,4040
1036,2007-04-05,0:01,AUD,N,Bank Holiday [All Day],,,,,12234
1037,2007-04-05,0:01,NZD,N,Bank Holiday [All Day],,,,,12098
1038,2007-04-05,4:00,GBP,H,Halifax HPI m/m,1.00%,0.50%,1.90%,1.80%,9360
1039,2007-04-05,4:30,GBP,H,Manufacturing Production m/m,-0.60%,0.30%,-0.20%,,4050
1040,2007-04-05,4:30,GBP,L,Industrial Production m/m,-0.20%,0.20%,0.00%,0.10%,4049
1041,2007-04-05,4:56,EUR,L,French 10-y Bond Auction,4.13|3.0,,4.01|2.3,,43329
1042,2007-04-05,5:00,CHF,L,Foreign Currency Reserves,45.4B,,45.0B,,42190
1043,2007-04-05,6:00,EUR,M,German Industrial Production m/m,0.90%,-0.40%,0.90%,1.90%,4069
1044,2007-04-05,7:00,CAD,H,Employment Change,54.9K,12.0K,14.2K,,4042
1045,2007-04-05,7:00,CAD,H,Unemployment Rate,6.10%,6.10%,6.10%,,4043
1046,2007-04-05,7:00,GBP,H,Official Bank Rate,5.25%,5.25%,5.25%,,4051
1047,2007-04-05,8:30,USD,L,Unemployment Claims,321K,314K,310K,308K,4034
1048,2007-04-05,10:00,CAD,H,Ivey PMI,67.3,61,60.5,,4044
1049,2007-04-05,10:30,USD,L,Natural Gas Storage,58B,54B,-22B,,8312
1050,2007-04-05,19:01,GBP,L,NIESR GDP Estimate,0.50%,,0.50%,,4077
1051,2007-04-06,0:01,CAD,N,Bank Holiday [All Day],,,,,12024
1052,2007-04-06,0:01,CHF,N,Bank Holiday [All Day],,,,,12042
1053,2007-04-06,0:01,EUR,N,German Bank Holiday [All Day],,,,,12190
1054,2007-04-06,0:01,GBP,N,Bank Holiday [All Day],,,,,12032
1055,2007-04-06,1:00,JPY,L,Leading Indicators,30.00%,30.00%,40.90%,35.00%,4056
1056,2007-04-06,2:45,EUR,L,French Gov Budget Balance,-20.0B,,-5.5B,,4075
1057,2007-04-06,8:30,USD,H,Non-Farm Employment Change,180K,135K,113K,97K,4035
1058,2007-04-06,8:30,USD,H,Unemployment Rate,4.40%,4.60%,4.50%,,4036
1059,2007-04-06,8:30,USD,M,Average Hourly Earnings m/m,0.30%,0.30%,0.40%,,4037
1060,2007-04-06,10:00,USD,L,Wholesale Inventories m/m,0.50%,0.40%,0.60%,0.70%,4038
1061,2007-04-06,15:00,USD,L,Consumer Credit m/m,3.0B,5.5B,6.6B,6.4B,4039
1062,2007-04-08,0:01,AUD,N,Bank Holiday [All Day],,,,,12235
1063,2007-04-08,0:01,NZD,N,Bank Holiday [All Day],,,,,12099
1064,2007-04-09,0:01,CHF,N,Bank Holiday [All Day],,,,,12047
1065,2007-04-09,0:01,EUR,N,French Bank Holiday [All Day],,,,,12215
1066,2007-04-09,0:01,EUR,N,German Bank Holiday [All Day],,,,,12191
1067,2007-04-09,0:01,EUR,N,Italian Bank Holiday [All Day],,,,,12219
1068,2007-04-09,0:01,GBP,N,Bank Holiday [All Day],,,,,12033
1069,2007-04-09,1:00,JPY,L,Economy Watchers Sentiment,50.8,52,49.2,,4121
1070,2007-04-09,8:30,USD,M,FOMC Member Kroszner Speaks,,,,,9365
1071,2007-04-09,18:00,NZD,H,NZIER Business Confidence,-15,,3,,4104
1072,2007-04-09,19:30,AUD,L,AIG Construction Index,51.1,,51.7,,4125
1073,2007-04-09,21:30,AUD,L,NAB Business Confidence,10,,12,,4101
1074,2007-04-09,21:30,AUD,M,ANZ Job Advertisements m/m,1.90%,,3.40%,,19241
1075,2007-04-09,23:23,JPY,M,Overnight Call Rate,0.50%,0.50%,0.50%,,4095
1076,2007-04-10,1:00,CNY,H,Trade Balance,6.9B,20.0B,23.8B,,18396
1077,2007-04-10,1:45,CHF,L,Unemployment Rate,2.90%,2.90%,3.00%,,4107
1078,2007-04-10,2:00,EUR,L,German Trade Balance,13.8B,15.4B,15.8B,,4108
1079,2007-04-10,2:00,JPY,L,BOJ Monthly Report,,,,,11024
1080,2007-04-10,2:00,JPY,L,Prelim Machine Tool Orders y/y,9.50%,,16.50%,15.90%,4126
1081,2007-04-10,2:45,EUR,M,French Industrial Production m/m,1.10%,0.50%,-0.20%,-0.30%,4109
1082,2007-04-10,2:57,JPY,H,BOJ Press Conference,,,,,4096
1083,2007-04-10,4:30,EUR,L,Sentix Investor Confidence,34.7,31.6,27.5,,11284
1084,2007-04-10,9:30,USD,M,FOMC Member Mishkin Speaks,,,,,4117
1085,2007-04-10,10:00,USD,L,IBD/TIPP Economic Optimism,45.5,50,50.8,,9933
1086,2007-04-10,10:00,USD,L,JOLTS Job Openings,4.07M,,4.22M,4.37M,49272
1087,2007-04-10,19:01,GBP,M,BRC Retail Sales Monitor y/y,3.90%,,3.30%,,4091
1088,2007-04-10,19:50,JPY,L,Bank Lending y/y,1.00%,,1.30%,,11988
1089,2007-04-10,19:50,JPY,L,Current Account,1.49T,1.65T,1.85T,,4099
1090,2007-04-10,19:50,JPY,L,M2 Money Stock y/y,1.10%,1.00%,1.10%,,4098
1091,2007-04-10,19:50,JPY,M,Core Machinery Orders m/m,-5.20%,-0.40%,3.90%,,4097
1092,2007-04-10,21:30,AUD,M,Home Loans m/m,0.30%,0.30%,0.50%,0.30%,10268
1093,2007-04-11,2:00,EUR,L,German WPI m/m,0.50%,0.50%,0.40%,,4124
1094,2007-04-11,2:45,EUR,L,French Trade Balance,-2.7B,-2.8B,-2.6B,-2.8B,4110
1095,2007-04-11,8:15,CAD,H,Housing Starts,211K,214K,196K,,4088
1096,2007-04-11,10:30,GBP,L,CB Leading Index m/m,0.80%,,0.30%,,4092
1097,2007-04-11,10:30,USD,L,Crude Oil Inventories,0.7M,1.7M,4.3M,,4080
1098,2007-04-11,13:00,USD,H,Fed Chairman Bernanke Speaks,,,,,4119
1099,2007-04-11,14:00,USD,H,FOMC Meeting Minutes,,,,,4081
1100,2007-04-11,14:00,USD,M,Federal Budget Balance,-96.3B,-90.0B,-120.0B,,10920
1101,2007-04-11,19:01,GBP,M,RICS House Price Balance,26%,22%,25%,24%,4093
1102,2007-04-11,19:50,JPY,L,PPI y/y,2.00%,1.90%,1.70%,1.80%,4100
1103,2007-04-11,20:00,NZD,L,Business NZ Manufacturing Index,57.1,,54,53.9,9203
1104,2007-04-11,21:30,AUD,H,Employment Change,10.5K,15.5K,23.2K,22.0K,4102
1105,2007-04-11,21:30,AUD,M,Unemployment Rate,4.50%,4.60%,4.60%,,4123
1106,2007-04-11,22:00,CNY,L,M2 Money Supply y/y,17.30%,17.20%,17.80%,,24239
1107,2007-04-11,22:00,CNY,M,New Loans,442B,,414B,,24334
1108,2007-04-11,22:45,CNY,L,Foreign Direct Investment ytd/y,11.60%,,13.00%,,19285
1109,2007-04-12,4:00,EUR,L,Italian Industrial Production m/m,-0.50%,0.50%,-1.70%,-1.40%,9998
1110,2007-04-12,4:30,GBP,H,Trade Balance,-6.8B,-6.4B,-6.4B,-6.2B,4094
1111,2007-04-12,5:00,EUR,L,Final GDP q/q,0.90%,0.90%,0.90%,,21663
1112,2007-04-12,7:30,USD,L,NFIB Small Business Index,97.3,,98.2,,48341
1113,2007-04-12,7:45,EUR,M,Minimum Bid Rate,3.75%,3.75%,3.75%,,4113
1114,2007-04-12,8:30,CAD,L,Gov Council Member Kennedy Speaks,,,,,9179
1115,2007-04-12,8:30,CAD,L,NHPI m/m,0.50%,0.30%,0.30%,,4089
1116,2007-04-12,8:30,EUR,H,ECB Press Conference,,,,,4120
1117,2007-04-12,8:30,USD,L,Unemployment Claims,342K,318K,323K,321K,4083
1118,2007-04-12,8:30,USD,M,Import Prices m/m,1.70%,0.70%,0.10%,0.20%,4082
1119,2007-04-12,10:30,USD,L,Natural Gas Storage,23B,18B,58B,,8311
1120,2007-04-12,18:45,NZD,H,Core Retail Sales m/m,2.30%,1.00%,1.00%,,4106
1121,2007-04-12,18:45,NZD,H,Retail Sales m/m,1.90%,0.50%,0.50%,,4105
1122,2007-04-13,0:01,ALL,H,G7 Meetings [All Day],,,,,4128
1123,2007-04-13,2:45,EUR,L,French CPI m/m,0.40%,0.50%,0.20%,,4112
1124,2007-04-13,5:00,EUR,M,Industrial Production m/m,0.60%,0.40%,-0.50%,-0.20%,4111
1125,2007-04-13,8:30,CAD,H,Trade Balance,4.8B,6.1B,5.8B,6.3B,4090
1126,2007-04-13,8:30,USD,H,PPI m/m,1.00%,0.70%,1.30%,,4084
1127,2007-04-13,8:30,USD,H,Trade Balance,-58.4B,-60.2B,-58.9B,-59.1B,4086
1128,2007-04-13,8:30,USD,M,Core PPI m/m,0.00%,0.20%,0.40%,,4085
1129,2007-04-13,10:00,USD,H,Prelim UoM Consumer Sentiment,85.3,87.5,88.4,88.8,4087
1130,2007-04-13,10:00,USD,L,Prelim UoM Inflation Expectations,3.30%,,3.00%,,9953
1131,2007-04-14,0:01,ALL,L,IMF Meetings [Day 1],,,,,19783
1132,2007-04-15,0:01,ALL,M,IMF Meetings [Day 2],,,,,19784
1133,2007-04-15,19:01,GBP,L,Rightmove HPI m/m,3.60%,,1.50%,,4151
1134,2007-04-16,0:30,JPY,L,Revised Industrial Production m/m,0.70%,-0.20%,-0.20%,,4190
1135,2007-04-16,2:00,EUR,L,German Final CPI m/m,0.30%,0.30%,0.30%,,4162
1136,2007-04-16,4:30,GBP,H,PPI Input m/m,1.20%,0.90%,1.50%,1.30%,4152
1137,2007-04-16,4:30,GBP,L,HPI y/y,12.10%,11.10%,10.90%,,9335
1138,2007-04-16,4:30,GBP,L,PPI Output m/m,0.60%,0.30%,0.40%,0.30%,4153
1139,2007-04-16,5:00,EUR,L,Final Core CPI y/y,1.90%,1.90%,1.90%,,9526
1140,2007-04-16,5:00,EUR,L,Final CPI y/y,1.90%,1.90%,1.90%,,4163
1141,2007-04-16,8:30,CAD,L,New Motor Vehicle Sales m/m,-3.70%,-3.70%,-4.00%,-3.30%,4182
1142,2007-04-16,8:30,USD,H,Core Retail Sales m/m,0.80%,0.80%,0.40%,-0.10%,4130
1143,2007-04-16,8:30,USD,H,Retail Sales m/m,0.70%,0.40%,0.50%,0.10%,4129
1144,2007-04-16,8:30,USD,M,Empire State Manufacturing Index,3.8,7.5,1.9,,4181
1145,2007-04-16,9:00,USD,H,TIC Long-Term Purchases,58.1B,80.5B,98.8B,97.4B,4131
1146,2007-04-16,10:00,USD,M,Business Inventories m/m,0.30%,0.20%,0.20%,,4132
1147,2007-04-16,10:30,CAD,H,BOC Business Outlook Survey,,,,,4192
1148,2007-04-16,12:00,EUR,L,ECB President Trichet Speaks,,,,,4188
1149,2007-04-16,13:00,USD,L,NAHB Housing Market Index,33,36,36,,4133
1150,2007-04-16,21:30,AUD,M,NAB Quarterly Business Confidence,10,,4,,10942
1151,2007-04-16,23:45,JPY,L,30-y Bond Auction,2.35|4.3,,2.38|3.3,,49059
1152,2007-04-17,3:15,CHF,M,Retail Sales y/y,4.50%,4.00%,5.10%,,4171
1153,2007-04-17,4:00,EUR,L,Italian Trade Balance,-1.83B,-1.98B,-3.69B,-3.68B,4164
1154,2007-04-17,4:30,GBP,H,CPI y/y,3.10%,2.80%,2.80%,,4154
1155,2007-04-17,4:30,GBP,M,Core CPI y/y,1.90%,1.80%,1.70%,,4155
1156,2007-04-17,4:30,GBP,M,RPI y/y,4.80%,4.60%,4.60%,,4156
1157,2007-04-17,5:00,EUR,L,Trade Balance,-0.2B,0.5B,1.3B,,9028
1158,2007-04-17,5:00,EUR,L,ZEW Economic Sentiment,10.7,7.5,5.1,,4166
1159,2007-04-17,5:00,EUR,M,German ZEW Economic Sentiment,16.5,10,5.8,,4165
1160,2007-04-17,5:30,GBP,H,BOE Inflation Letter,,,,,9304
1161,2007-04-17,8:30,CAD,M,Manufacturing Sales m/m,-0.20%,0.10%,-1.90%,-2.10%,4144
1162,2007-04-17,8:30,USD,H,Core CPI m/m,0.10%,0.20%,0.20%,,4135
1163,2007-04-17,8:30,USD,M,Building Permits,1.54M,1.51M,1.53M,,4137
1164,2007-04-17,8:30,USD,M,CPI m/m,0.60%,0.60%,0.40%,,4134
1165,2007-04-17,8:30,USD,M,Housing Starts,1.52M,1.50M,1.51M,1.53M,4136
1166,2007-04-17,9:15,USD,M,Capacity Utilization Rate,81.40%,82.00%,81.60%,82.00%,4139
1167,2007-04-17,9:15,USD,M,Industrial Production m/m,-0.20%,0.20%,0.80%,1.00%,4138
1168,2007-04-17,11:00,EUR,M,ECB President Trichet Speaks,,,,,4189
1169,2007-04-17,12:30,USD,M,FOMC Member Geithner Speaks,,,,,4186
1170,2007-04-17,18:45,NZD,H,CPI q/q,0.50%,0.50%,-0.20%,,4175
1171,2007-04-17,18:45,NZD,L,FPI m/m,0.00%,,0.10%,,4176
1172,2007-04-17,20:30,AUD,L,Westpac Consumer Sentiment,-0.20%,,3.70%,,4172
1173,2007-04-18,4:30,GBP,H,Average Earnings Index 3m/y,4.60%,4.20%,4.20%,,4159
1174,2007-04-18,4:30,GBP,H,MPC Official Bank Rate Votes,2-0-7,2007-01-01,0-1-8,,4157
1175,2007-04-18,4:30,GBP,L,Unemployment Rate,5.50%,5.50%,5.50%,,4160
1176,2007-04-18,4:30,GBP,M,Claimant Count Change,-9.2K,-5.0K,-3.1K,-3.8K,4158
1177,2007-04-18,8:30,CAD,M,Foreign Securities Purchases,4.84B,-2.03B,-4.90B,-3.76B,4145
1178,2007-04-18,10:00,EUR,L,ECB President Trichet Speaks,,,,,4191
1179,2007-04-18,10:30,USD,L,Crude Oil Inventories,-1.0M,0.7M,0.7M,,4185
1180,2007-04-18,19:50,JPY,M,Tertiary Industry Activity m/m,1.00%,-0.20%,0.40%,1.60%,4173
1181,2007-04-18,20:30,AUD,L,MI Inflation Expectations,3.80%,,3.20%,,10399
1182,2007-04-18,21:30,AUD,L,RBA Bulletin,,,,,11009
1183,2007-04-18,22:00,CNY,M,NBS Press Conference,,,,,23226
1184,2007-04-19,2:00,EUR,L,German PPI m/m,0.30%,0.40%,0.30%,,4167
1185,2007-04-19,3:00,CNY,H,GDP q/y,11.10%,10.40%,10.40%,,18424
1186,2007-04-19,3:00,CNY,M,Fixed Asset Investment ytd/y,25.30%,23.00%,23.40%,,19729
1187,2007-04-19,3:00,CNY,M,PPI y/y,2.70%,2.70%,2.60%,,18560
1188,2007-04-19,5:00,CHF,M,ZEW Economic Expectations,-3.5,,-28,,4170
1189,2007-04-19,5:00,EUR,M,ECB Monthly Bulletin,,,,,8463
1190,2007-04-19,7:00,CAD,H,Core CPI m/m,0.30%,0.20%,0.50%,,4147
1191,2007-04-19,7:00,CAD,M,CPI m/m,0.80%,0.50%,0.70%,,4146
1192,2007-04-19,8:30,CAD,M,Wholesale Sales m/m,0.80%,0.10%,-0.70%,-0.50%,4148
1193,2007-04-19,8:30,USD,L,Unemployment Claims,339K,325K,343K,342K,4140
1194,2007-04-19,10:00,USD,L,CB Leading Index m/m,0.10%,0.20%,-0.60%,-0.50%,4141
1195,2007-04-19,10:30,USD,L,Natural Gas Storage,-46B,-48B,23B,,8313
1196,2007-04-19,12:00,USD,M,Philly Fed Manufacturing Index,0.2,2.5,0.2,,4142
1197,2007-04-19,18:45,NZD,L,Visitor Arrivals m/m,-1.00%,,6.60%,6.50%,4177
1198,2007-04-19,19:50,JPY,L,All Industries Activity m/m,0.90%,-0.30%,-0.20%,0.70%,4174
1199,2007-04-19,20:00,AUD,L,CB Leading Index m/m,1.40%,,-0.20%,,4178
1200,2007-04-19,21:30,AUD,L,Import Prices q/q,-1.70%,-0.80%,-3.20%,,4179
1201,2007-04-19,21:30,AUD,L,New Motor Vehicle Sales m/m,1.00%,,-0.10%,0.00%,4180
1202,2007-04-19,22:00,CNY,H,Industrial Production y/y,17.60%,15.60%,18.50%,,18474
1203,2007-04-19,22:00,CNY,L,Retail Sales y/y,15.30%,14.50%,14.70%,,23266
1204,2007-04-19,22:00,CNY,M,CPI y/y,3.30%,2.60%,2.70%,,18542
1205,2007-04-20,2:45,EUR,L,French Consumer Spending m/m,0.70%,0.30%,-0.50%,-0.40%,4168
1206,2007-04-20,3:15,CHF,M,PPI m/m,0.30%,0.40%,0.30%,,4169
1207,2007-04-20,4:30,GBP,H,Retail Sales m/m,0.30%,0.50%,1.60%,1.40%,4161
1208,2007-04-20,8:30,CAD,H,Core Retail Sales m/m,1.00%,0.40%,0.20%,0.30%,4150
1209,2007-04-20,8:30,CAD,M,Retail Sales m/m,0.10%,-0.20%,-0.40%,-0.20%,4149
1210,2007-04-20,12:00,USD,L,Treasury Sec Paulson Speaks,,,,,4183
1211,2007-04-20,12:15,USD,M,FOMC Member Mishkin Speaks,,,,,4184
1212,2007-04-22,0:01,EUR,L,French Presidential Election [All Day],,,,,43429
1213,2007-04-22,21:30,AUD,H,PPI q/q,0.00%,0.50%,0.20%,,4224
1214,2007-04-23,4:30,GBP,L,M4 Money Supply m/m,1.00%,0.90%,0.90%,,4208
1215,2007-04-23,6:00,EUR,M,German Buba Monthly Report,,,,,50126
1216,2007-04-23,19:50,JPY,L,SPPI y/y,0.60%,0.20%,0.40%,,4232
1217,2007-04-23,21:30,AUD,H,CPI q/q,0.10%,0.60%,-0.10%,,4225
1218,2007-04-23,21:30,AUD,M,Trimmed Mean CPI q/q,0.50%,0.60%,0.50%,,8743
1219,2007-04-23,23:00,NZD,L,Credit Card Spending y/y,7.50%,,8.20%,,9596
1220,2007-04-24,0:01,AUD,N,Bank Holiday [All Day],,,,,12236
1221,2007-04-24,0:01,NZD,N,Bank Holiday [All Day],,,,,12102
1222,2007-04-24,2:15,CHF,M,Trade Balance,0.72B,1.10B,1.25B,1.38B,4221
1223,2007-04-24,4:00,CHF,M,UBS Consumption Indicator,2.13,,2.02,2.03,4222
1224,2007-04-24,4:00,EUR,L,Italian Retail Sales m/m,0.20%,0.20%,-0.30%,-0.40%,4216
